case_id,family,subfamily,movement_mode,momentum_ticks,gap_blocks,delta_y,ceiling_height,wall_width,wall_offset,expected_reachable,landing_x,apex_y,margin,notes
sidewall-flat-walk-mm2-gap4-dy0p0-wo0,sidewall,flat,walk,2,4,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap4-dy1p0-wo0,sidewall,ascend,walk,2,4,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap4-dym1p0-wo0,sidewall,descend,walk,2,4,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap4-dym2p0-wo0,sidewall,descend,walk,2,4,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap5-dy0p0-wo0,sidewall,flat,walk,2,5,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap5-dy1p0-wo0,sidewall,ascend,walk,2,5,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap5-dym1p0-wo0,sidewall,descend,walk,2,5,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap5-dym2p0-wo0,sidewall,descend,walk,2,5,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap6-dy0p0-wo0,sidewall,flat,walk,2,6,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap6-dy1p0-wo0,sidewall,ascend,walk,2,6,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap6-dym1p0-wo0,sidewall,descend,walk,2,6,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap6-dym2p0-wo0,sidewall,descend,walk,2,6,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap7-dy0p0-wo0,sidewall,flat,walk,2,7,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap7-dy1p0-wo0,sidewall,ascend,walk,2,7,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap7-dym1p0-wo0,sidewall,descend,walk,2,7,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap7-dym2p0-wo0,sidewall,descend,walk,2,7,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap0-dy0p0-wo1,sidewall,flat,walk,2,0,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap0-dy1p0-wo1,sidewall,ascend,walk,2,0,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap0-dym1p0-wo1,sidewall,descend,walk,2,0,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap0-dym2p0-wo1,sidewall,descend,walk,2,0,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap1-dy0p0-wo1,sidewall,flat,walk,2,1,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap1-dy1p0-wo1,sidewall,ascend,walk,2,1,1.0,,,1,True,2.567641721713879,1.2522033525119995,1.367641721713879,
sidewall-descend-walk-mm2-gap1-dym1p0-wo1,sidewall,descend,walk,2,1,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap1-dym2p0-wo1,sidewall,descend,walk,2,1,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap2-dy0p0-wo1,sidewall,flat,walk,2,2,0.0,,,1,True,3.2754821046348814,1.2522033525119995,1.0754821046348813,
sidewall-ascend-walk-mm2-gap2-dy1p0-wo1,sidewall,ascend,walk,2,2,1.0,,,1,True,2.567641721713879,1.2522033525119995,0.36764172171387877,
sidewall-descend-walk-mm2-gap2-dym1p0-wo1,sidewall,descend,walk,2,2,-1.0,,,1,True,3.720012559448759,1.2522033525119995,1.5200125594487588,
sidewall-descend-walk-mm2-gap2-dym2p0-wo1,sidewall,descend,walk,2,2,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap3-dy0p0-wo1,sidewall,flat,walk,2,3,0.0,,,1,True,3.2754821046348814,1.2522033525119995,0.07548210463488125,
sidewall-ascend-walk-mm2-gap3-dy1p0-wo1,sidewall,ascend,walk,2,3,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap3-dym1p0-wo1,sidewall,descend,walk,2,3,-1.0,,,1,True,3.720012559448759,1.2522033525119995,0.5200125594487588,
sidewall-descend-walk-mm2-gap3-dym2p0-wo1,sidewall,descend,walk,2,3,-2.0,,,1,True,4.076062246515744,1.2522033525119995,0.8760622465157439,
sidewall-flat-walk-mm2-gap4-dy0p0-wo1,sidewall,flat,walk,2,4,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap4-dy1p0-wo1,sidewall,ascend,walk,2,4,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap4-dym1p0-wo1,sidewall,descend,walk,2,4,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap4-dym2p0-wo1,sidewall,descend,walk,2,4,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap5-dy0p0-wo1,sidewall,flat,walk,2,5,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap5-dy1p0-wo1,sidewall,ascend,walk,2,5,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap5-dym1p0-wo1,sidewall,descend,walk,2,5,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap5-dym2p0-wo1,sidewall,descend,walk,2,5,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap6-dy0p0-wo1,sidewall,flat,walk,2,6,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap6-dy1p0-wo1,sidewall,ascend,walk,2,6,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap6-dym1p0-wo1,sidewall,descend,walk,2,6,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap6-dym2p0-wo1,sidewall,descend,walk,2,6,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm2-gap7-dy0p0-wo1,sidewall,flat,walk,2,7,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm2-gap7-dy1p0-wo1,sidewall,ascend,walk,2,7,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap7-dym1p0-wo1,sidewall,descend,walk,2,7,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm2-gap7-dym2p0-wo1,sidewall,descend,walk,2,7,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap0-dy0p0-wo0,sidewall,flat,walk,3,0,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap0-dy1p0-wo0,sidewall,ascend,walk,3,0,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap0-dym1p0-wo0,sidewall,descend,walk,3,0,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap0-dym2p0-wo0,sidewall,descend,walk,3,0,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap1-dy0p0-wo0,sidewall,flat,walk,3,1,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap1-dy1p0-wo0,sidewall,ascend,walk,3,1,1.0,,,0,True,2.6913970104861606,1.2522033525119995,1.4913970104861607,
sidewall-descend-walk-mm3-gap1-dym1p0-wo0,sidewall,descend,walk,3,1,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap1-dym2p0-wo0,sidewall,descend,walk,3,1,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap2-dy0p0-wo0,sidewall,flat,walk,3,2,0.0,,,0,True,3.427042029599629,1.2522033525119995,1.227042029599629,
sidewall-ascend-walk-mm3-gap2-dy1p0-wo0,sidewall,ascend,walk,3,2,1.0,,,0,True,2.6913970104861606,1.2522033525119995,0.49139701048616047,
sidewall-descend-walk-mm3-gap2-dym1p0-wo0,sidewall,descend,walk,3,2,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap2-dym2p0-wo0,sidewall,descend,walk,3,2,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap3-dy0p0-wo0,sidewall,flat,walk,3,3,0.0,,,0,True,3.427042029599629,1.2522033525119995,0.22704202959962894,
sidewall-ascend-walk-mm3-gap3-dy1p0-wo0,sidewall,ascend,walk,3,3,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap3-dym1p0-wo0,sidewall,descend,walk,3,3,-1.0,,,0,True,3.8853708378983405,1.2522033525119995,0.6853708378983403,
sidewall-descend-walk-mm3-gap3-dym2p0-wo0,sidewall,descend,walk,3,3,-2.0,,,0,True,4.250805919188753,1.2522033525119995,1.050805919188753,
sidewall-flat-walk-mm3-gap4-dy0p0-wo0,sidewall,flat,walk,3,4,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap4-dy1p0-wo0,sidewall,ascend,walk,3,4,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap4-dym1p0-wo0,sidewall,descend,walk,3,4,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap4-dym2p0-wo0,sidewall,descend,walk,3,4,-2.0,,,0,True,4.250805919188753,1.2522033525119995,0.0508059191887531,
sidewall-flat-walk-mm3-gap5-dy0p0-wo0,sidewall,flat,walk,3,5,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap5-dy1p0-wo0,sidewall,ascend,walk,3,5,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap5-dym1p0-wo0,sidewall,descend,walk,3,5,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap5-dym2p0-wo0,sidewall,descend,walk,3,5,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap6-dy0p0-wo0,sidewall,flat,walk,3,6,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap6-dy1p0-wo0,sidewall,ascend,walk,3,6,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap6-dym1p0-wo0,sidewall,descend,walk,3,6,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap6-dym2p0-wo0,sidewall,descend,walk,3,6,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap7-dy0p0-wo0,sidewall,flat,walk,3,7,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap7-dy1p0-wo0,sidewall,ascend,walk,3,7,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap7-dym1p0-wo0,sidewall,descend,walk,3,7,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap7-dym2p0-wo0,sidewall,descend,walk,3,7,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap0-dy0p0-wo1,sidewall,flat,walk,3,0,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap0-dy1p0-wo1,sidewall,ascend,walk,3,0,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap0-dym1p0-wo1,sidewall,descend,walk,3,0,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap0-dym2p0-wo1,sidewall,descend,walk,3,0,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap1-dy0p0-wo1,sidewall,flat,walk,3,1,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap1-dy1p0-wo1,sidewall,ascend,walk,3,1,1.0,,,1,True,2.6913970104861606,1.2522033525119995,1.4913970104861607,
sidewall-descend-walk-mm3-gap1-dym1p0-wo1,sidewall,descend,walk,3,1,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap1-dym2p0-wo1,sidewall,descend,walk,3,1,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap2-dy0p0-wo1,sidewall,flat,walk,3,2,0.0,,,1,True,3.427042029599629,1.2522033525119995,1.227042029599629,
sidewall-ascend-walk-mm3-gap2-dy1p0-wo1,sidewall,ascend,walk,3,2,1.0,,,1,True,2.6913970104861606,1.2522033525119995,0.49139701048616047,
sidewall-descend-walk-mm3-gap2-dym1p0-wo1,sidewall,descend,walk,3,2,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap2-dym2p0-wo1,sidewall,descend,walk,3,2,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap3-dy0p0-wo1,sidewall,flat,walk,3,3,0.0,,,1,True,3.427042029599629,1.2522033525119995,0.22704202959962894,
sidewall-ascend-walk-mm3-gap3-dy1p0-wo1,sidewall,ascend,walk,3,3,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap3-dym1p0-wo1,sidewall,descend,walk,3,3,-1.0,,,1,True,3.8853708378983405,1.2522033525119995,0.6853708378983403,
sidewall-descend-walk-mm3-gap3-dym2p0-wo1,sidewall,descend,walk,3,3,-2.0,,,1,True,4.250805919188753,1.2522033525119995,1.050805919188753,
sidewall-flat-walk-mm3-gap4-dy0p0-wo1,sidewall,flat,walk,3,4,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap4-dy1p0-wo1,sidewall,ascend,walk,3,4,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap4-dym1p0-wo1,sidewall,descend,walk,3,4,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap4-dym2p0-wo1,sidewall,descend,walk,3,4,-2.0,,,1,True,4.250805919188753,1.2522033525119995,0.0508059191887531,
sidewall-flat-walk-mm3-gap5-dy0p0-wo1,sidewall,flat,walk,3,5,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap5-dy1p0-wo1,sidewall,ascend,walk,3,5,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap5-dym1p0-wo1,sidewall,descend,walk,3,5,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap5-dym2p0-wo1,sidewall,descend,walk,3,5,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap6-dy0p0-wo1,sidewall,flat,walk,3,6,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap6-dy1p0-wo1,sidewall,ascend,walk,3,6,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap6-dym1p0-wo1,sidewall,descend,walk,3,6,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap6-dym2p0-wo1,sidewall,descend,walk,3,6,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm3-gap7-dy0p0-wo1,sidewall,flat,walk,3,7,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm3-gap7-dy1p0-wo1,sidewall,ascend,walk,3,7,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap7-dym1p0-wo1,sidewall,descend,walk,3,7,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm3-gap7-dym2p0-wo1,sidewall,descend,walk,3,7,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap0-dy0p0-wo0,sidewall,flat,walk,4,0,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap0-dy1p0-wo0,sidewall,ascend,walk,4,0,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap0-dym1p0-wo0,sidewall,descend,walk,4,0,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap0-dym2p0-wo0,sidewall,descend,walk,4,0,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap1-dy0p0-wo0,sidewall,flat,walk,4,1,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap1-dy1p0-wo0,sidewall,ascend,walk,4,1,1.0,,,0,True,2.758967398155826,1.2522033525119995,1.5589673981558259,
sidewall-descend-walk-mm4-gap1-dym1p0-wo0,sidewall,descend,walk,4,1,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap1-dym2p0-wo0,sidewall,descend,walk,4,1,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap2-dy0p0-wo0,sidewall,flat,walk,4,2,0.0,,,0,True,3.509793748630381,1.2522033525119995,1.3097937486303808,
sidewall-ascend-walk-mm4-gap2-dy1p0-wo0,sidewall,ascend,walk,4,2,1.0,,,0,True,2.758967398155826,1.2522033525119995,0.5589673981558256,
sidewall-descend-walk-mm4-gap2-dym1p0-wo0,sidewall,descend,walk,4,2,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap2-dym2p0-wo0,sidewall,descend,walk,4,2,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap3-dy0p0-wo0,sidewall,flat,walk,4,3,0.0,,,0,True,3.509793748630381,1.2522033525119995,0.3097937486303808,
sidewall-ascend-walk-mm4-gap3-dy1p0-wo0,sidewall,ascend,walk,4,3,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap3-dym1p0-wo0,sidewall,descend,walk,4,3,-1.0,,,0,True,3.975656457931811,1.2522033525119995,0.7756564579318108,
sidewall-descend-walk-mm4-gap3-dym2p0-wo0,sidewall,descend,walk,4,3,-2.0,,,0,True,4.346215964468215,1.2522033525119995,1.1462159644682144,
sidewall-flat-walk-mm4-gap4-dy0p0-wo0,sidewall,flat,walk,4,4,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap4-dy1p0-wo0,sidewall,ascend,walk,4,4,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap4-dym1p0-wo0,sidewall,descend,walk,4,4,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap4-dym2p0-wo0,sidewall,descend,walk,4,4,-2.0,,,0,True,4.346215964468215,1.2522033525119995,0.1462159644682144,
sidewall-flat-walk-mm4-gap5-dy0p0-wo0,sidewall,flat,walk,4,5,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap5-dy1p0-wo0,sidewall,ascend,walk,4,5,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap5-dym1p0-wo0,sidewall,descend,walk,4,5,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap5-dym2p0-wo0,sidewall,descend,walk,4,5,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap6-dy0p0-wo0,sidewall,flat,walk,4,6,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap6-dy1p0-wo0,sidewall,ascend,walk,4,6,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap6-dym1p0-wo0,sidewall,descend,walk,4,6,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap6-dym2p0-wo0,sidewall,descend,walk,4,6,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap7-dy0p0-wo0,sidewall,flat,walk,4,7,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap7-dy1p0-wo0,sidewall,ascend,walk,4,7,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap7-dym1p0-wo0,sidewall,descend,walk,4,7,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap7-dym2p0-wo0,sidewall,descend,walk,4,7,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap0-dy0p0-wo1,sidewall,flat,walk,4,0,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap0-dy1p0-wo1,sidewall,ascend,walk,4,0,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap0-dym1p0-wo1,sidewall,descend,walk,4,0,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap0-dym2p0-wo1,sidewall,descend,walk,4,0,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap1-dy0p0-wo1,sidewall,flat,walk,4,1,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap1-dy1p0-wo1,sidewall,ascend,walk,4,1,1.0,,,1,True,2.758967398155826,1.2522033525119995,1.5589673981558259,
sidewall-descend-walk-mm4-gap1-dym1p0-wo1,sidewall,descend,walk,4,1,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap1-dym2p0-wo1,sidewall,descend,walk,4,1,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap2-dy0p0-wo1,sidewall,flat,walk,4,2,0.0,,,1,True,3.509793748630381,1.2522033525119995,1.3097937486303808,
sidewall-ascend-walk-mm4-gap2-dy1p0-wo1,sidewall,ascend,walk,4,2,1.0,,,1,True,2.758967398155826,1.2522033525119995,0.5589673981558256,
sidewall-descend-walk-mm4-gap2-dym1p0-wo1,sidewall,descend,walk,4,2,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap2-dym2p0-wo1,sidewall,descend,walk,4,2,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap3-dy0p0-wo1,sidewall,flat,walk,4,3,0.0,,,1,True,3.509793748630381,1.2522033525119995,0.3097937486303808,
sidewall-ascend-walk-mm4-gap3-dy1p0-wo1,sidewall,ascend,walk,4,3,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap3-dym1p0-wo1,sidewall,descend,walk,4,3,-1.0,,,1,True,3.975656457931811,1.2522033525119995,0.7756564579318108,
sidewall-descend-walk-mm4-gap3-dym2p0-wo1,sidewall,descend,walk,4,3,-2.0,,,1,True,4.346215964468215,1.2522033525119995,1.1462159644682144,
sidewall-flat-walk-mm4-gap4-dy0p0-wo1,sidewall,flat,walk,4,4,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap4-dy1p0-wo1,sidewall,ascend,walk,4,4,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap4-dym1p0-wo1,sidewall,descend,walk,4,4,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap4-dym2p0-wo1,sidewall,descend,walk,4,4,-2.0,,,1,True,4.346215964468215,1.2522033525119995,0.1462159644682144,
sidewall-flat-walk-mm4-gap5-dy0p0-wo1,sidewall,flat,walk,4,5,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap5-dy1p0-wo1,sidewall,ascend,walk,4,5,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap5-dym1p0-wo1,sidewall,descend,walk,4,5,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap5-dym2p0-wo1,sidewall,descend,walk,4,5,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap6-dy0p0-wo1,sidewall,flat,walk,4,6,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap6-dy1p0-wo1,sidewall,ascend,walk,4,6,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap6-dym1p0-wo1,sidewall,descend,walk,4,6,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap6-dym2p0-wo1,sidewall,descend,walk,4,6,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm4-gap7-dy0p0-wo1,sidewall,flat,walk,4,7,0.0,,,1,False,,1.2522033525119995,,
sidewall-ascend-walk-mm4-gap7-dy1p0-wo1,sidewall,ascend,walk,4,7,1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap7-dym1p0-wo1,sidewall,descend,walk,4,7,-1.0,,,1,False,,1.2522033525119995,,
sidewall-descend-walk-mm4-gap7-dym2p0-wo1,sidewall,descend,walk,4,7,-2.0,,,1,False,,1.2522033525119995,,
sidewall-flat-walk-mm5-gap0-dy0p0-wo0,sidewall,flat,walk,5,0,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm5-gap0-dy1p0-wo0,sidewall,ascend,walk,5,0,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap0-dym1p0-wo0,sidewall,descend,walk,5,0,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap0-dym2p0-wo0,sidewall,descend,walk,5,0,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm5-gap1-dy0p0-wo0,sidewall,flat,walk,5,1,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm5-gap1-dy1p0-wo0,sidewall,ascend,walk,5,1,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap1-dym1p0-wo0,sidewall,descend,walk,5,1,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap1-dym2p0-wo0,sidewall,descend,walk,5,1,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm5-gap2-dy0p0-wo0,sidewall,flat,walk,5,2,0.0,,,0,True,3.554976187221172,1.2522033525119995,1.3549761872211716,
sidewall-ascend-walk-mm5-gap2-dy1p0-wo0,sidewall,ascend,walk,5,2,1.0,,,0,True,2.7958608298234635,1.2522033525119995,0.5958608298234633,
sidewall-descend-walk-mm5-gap2-dym1p0-wo0,sidewall,descend,walk,5,2,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap2-dym2p0-wo0,sidewall,descend,walk,5,2,-2.0,,,0,False,,1.2522033525119995,,
sidewall-flat-walk-mm5-gap3-dy0p0-wo0,sidewall,flat,walk,5,3,0.0,,,0,True,3.554976187221172,1.2522033525119995,0.35497618722117164,
sidewall-ascend-walk-mm5-gap3-dy1p0-wo0,sidewall,ascend,walk,5,3,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap3-dym1p0-wo0,sidewall,descend,walk,5,3,-1.0,,,0,True,4.024952406470087,1.2522033525119995,0.8249524064700866,
sidewall-descend-walk-mm5-gap3-dym2p0-wo0,sidewall,descend,walk,5,3,-2.0,,,0,True,4.3983098491908015,1.2522033525119995,1.1983098491908013,
sidewall-flat-walk-mm5-gap4-dy0p0-wo0,sidewall,flat,walk,5,4,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm5-gap4-dy1p0-wo0,sidewall,ascend,walk,5,4,1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap4-dym1p0-wo0,sidewall,descend,walk,5,4,-1.0,,,0,False,,1.2522033525119995,,
sidewall-descend-walk-mm5-gap4-dym2p0-wo0,sidewall,descend,walk,5,4,-2.0,,,0,True,4.3983098491908015,1.2522033525119995,0.1983098491908013,
sidewall-flat-walk-mm5-gap5-dy0p0-wo0,sidewall,flat,walk,5,5,0.0,,,0,False,,1.2522033525119995,,
sidewall-ascend-walk-mm5-gap5-dy1p0-wo0,sidewall,ascend,walk,5,5,1.0,,,0,False,,1.2522033525119995,,
